batch_num,src_lang,tgt_lang
13,"Seki Pudaruth soutenir Liniversite Montpellier, reprezant enn premie letid nivo doktoral lor bann son ek sistem fonolozik Kreol Morisyen","""What Pudaruth argues at the University of Montpellier, represents a first doctoral level dissertation on the sounds and phonological system of Mauritian Creole"""
13,So loter fer osi enn prezantasion lexik dan so anex,Its appendix also includes a lexical presentation
13,"Premie tez ki fokalize lor striktir sintaxik Kreol Morisyen, se tez ki Moorghen depoze Liniversite Nic e","""The first thesis focusing on Mauritian Creole syntax structure, is the thesis deposited by Moorghen at the University of Nice"""
13,"Kouma so tit indike, Étude structurale du créole à l’Ile Maurice , li finn adopte enn lapros striktiral, me selon teori gramer zenerativ ek transformasionel Chomsky","""As its title indicates, Étude structurale du créole à l’Ile Maurice, it adopts a structural approach, but according to Chomsky's generative and transformational grammar theory"""
14,"Dan bann lane , travay doktoral Syea an lor sintak Kreol Morisyen, aparet kouma enn exsepsion: Aspects of empty categories in Mauritian Kreol , Liniversite Ess ex","""In the coming years, Syea's PhD thesis on Mauritian Creole syntax appears as an exception: Aspects of empty categories in Mauritian Creole, at the University of Ess ex"""
14,"Anfet, dan bann lane ek bann lane bann tez ki soutenir port avan tou lor itilizasion bann lang dan Moris","""Moreover, over the years and with the theses that support the use of the language in Mauritius above all"""
14,"Tez Hookoomsing, depoze an Liniversite Laval, Québec, ki port lor Kreol Morisyen an kontak avek lezot lang ki trouv dan so lanvironnma, prezant osi enn lintere lor interferans dan striktir sa lang‐la","""Hookoomsing's thesis, presented at Laval University, Quebec, which focuses on Mauritian Creole in contact with other languages found in its environment, also shows an interest in interference in the structure of this language"""
14,"Dan so tez ki li depoze an , INALCO , Paris, Police itiliz enn lapros sintaxik pou analiz reprezantasion sa sitiasion‐la dan parol an Kreol so bann informater","""In her thesis deposited at INALCO, Paris, Police uses a syntactic approach to analyze the representation of this situation in speech in Creole among its informants"""
14,Me sa peryod‐la marke sirtou par premie tez lor devlopman langaz kot bann zanfan ki koz Kreol Morisien,"However, this period is mainly marked by the first thesis on language development where children speak Mauritian Creole"
14,Sa tez‐la prezante par Adone Liniversite Düsseldorf an Allemagne,This thesis was presented by Adone at the University of Düsseldorf in Germany
14,"An , te z Caid, ki ti soutenir Liniversite Aix‐en‐Provence sou direksion Chaudenson, fer enn lapros konpare sistem verbal Kreol Morisien ek Kreol Renione","""In addition, Caid, who supported the University of Aix-en-Provence under the direction of Chaudenson, made a comparative analysis of the verbal systems of Mauritian Creole and Reunion Creole"""
14,So tez pou pibliye mem lane,His thesis is set to be published this year
14,Kantite tez ki sorti an lor sintax ek fonksionnman Kreol Morisyen montre lintere ki sa domenn‐la pe pran zordi,The number of theses on Mauritian Creole syntax and functioning shows the interest that this field is gaining today
14,Institut National des Langues et Civilisations Orientales,National Institute of Languages and Eastern Civilizations
15,sintagm Kreol Morisyen an lien ek itilizasion bann mwayin informatik devan enn panel lingwist Liniversite Moris ek Liniversite Paris VII,The Mauritian Creole syntagm is being linked with the use of information technology before a linguistics panel at the University of Mauritius and the University of Paris VII .
15,"Mem lane, Fon Sing pou defann enn tez ki pou konpar bann marker verb an Kreol Morisyen ek Kreol Haisien dan Liniversite Paris III Sorbonne Nouvelle","""This year, Fon Sing is defending a thesis that will compare the verbal markers in Mauritian Creole and Haitian Creole at the University of Paris III Sorbonne Nouvelle"""
15,Guillemin pou prezant so tez dan Liniversite Queensland an Ostrali lor si ntagm nominal an Kreol Morisyen sa mem lane‐la tandis ki Florigny pou prezant so tez lor akizision Franse ek Kreol par bann zanfan morisien ek manier zot konstrir enn zistwar dan Liniversite Paris Ouest Nanterre la Défense,"Guillemin will present his thesis at the University of Queensland in Australia on the nominal syntagm in Mauritian Creole this same year, while Florigny will present his thesis on the acquisition of French and Creole by Mauritian children and the way they construct a story at the University of Paris Ouest Nanterre la Défense"
15,Bann liv Bann liv ki finn pibliye spesifiKreol Morisyenan lor deskripsion striktir Kreol Morisyen ase limite,Several books on Mauritian Creole have been published which specifically focus on the strict description of Mauritian Creole to a certain extent
15,Liv Baker ( ) sertennman enn referans lor sa plan‐la parski se premie deskripsion konsistan ki pibliye par enn lingwist,Liv Baker ( ) is certainly a reference in this area as it is the first consistent description published by a linguist
15,"Li pou osi pibliye so kour an set liv / ‘units’, akonpagne par enn kaset ant ‐ : A course on Mauritian Creole","""He will also publish his course in seven books / 'units', accompanied by a cassette entitled: A course on Mauritian Creole"""
15,"Pou seki kon sern bann piblikasion lor bann lang kreol an zeneral, se piblikasion Valdman ( ) ki enn referans","""For those who are interested in publications on creole languages in general, Valdman ( ) is a reference"""
15,Bann lane marke par piblikasion bann premie diksioner,The years are marked by the publication of the first dictionaries
15,"Lezot tip liv, se bann liv pou gran piblik morisien ou etranze","""On the other hand, there are books for the wider Mauritian or foreign public"""
15,"Parmi, nou kapav sit Goswamy‐ Seetohul, ( ); David ek Seenyen ki pibliye an ki prezant itilizasion Kreol Morisyen dan diferan kontext, e ki re‐edite plizier fwa apre, parski li destine alafwa a bann tourist frankofonn ek tourist anglofonn","""Among them, we have Goswamy-Seetohul, (); David and Seenyen who publish and present the use of Mauritian Creole in different contexts, and are re-edited several times as it is intended for both French-speaking and English-speaking tourists"""
17,"Enn parmi bann dernie lingwist ki prezant enn analiz sintaxik Kreol Morisyen, se Virahsawmy dan sapit so liv Bilingism Morisien ek Angle ki sorti an pou formasio n bann formater ek gran piblik morisien","""One of the last linguists to present a syntactic analysis of Mauritian Creole is Virahsawmy in his book Bilingualism Mauritian and English that comes out for the training of language and the Mauritian general public"""
17,Li donn so piblikasion enn porte bileng par tradiksion an Angle bann term deskriptif ek bann lexanp ki li itilize,He gave his publication a bilingual gateway by translating into English descriptive terms and examples he used
17,Bann lartik siantifik Se bann lingwist etranze ki komans pibliye bann lartik siantifik lor striktir ek fonsionnman Kreol Morisyen dan bann lane,Scientific articles are foreign linguists who begin publishing scientific articles on the structure and functioning of Mauritian Creole in recent years
17,"Lartik Corne ( ) premie lartik ki tret bann form verbal enn fason spesifik: ‘Tense and aspects in Mauritian Creole’ ki paret dan revi Te Reo, nimero","""The Corne article is the first article to treat verbal forms in a specific way: 'Tense and Aspects in Mauritian Creole' appearing in Te Reo review, number"""
17,"An , Bollée prodir enn lartik kot li ab ord bann kestion metodolozik konsernan deskripsion bann kreol","""In , Bollée produced an article where he addresses methodological questions regarding the description of creoles"""
17,"Si resers lor striktir ek fonksionnman Kreol Morisyen pli konsekan dan bann lane avek bann diferan tez ki sorti, bann lartik ki paret dan diferan revi siantifik montre ki lintere bann lingwist morisien pou sa size‐la ti deza prezan lafin lane (Sofi, ) e sirtou dan bann lane","""If research on the structure and functioning of Mauritian Creole becomes more significant in the coming years with various theses being produced, articles appearing in different scientific journals demonstrate the interest of Mauritian linguists in this field, which was already present in recent years (Sofi, ) and especially in recent years"""
17,"Lar tik Soupe ( ) dan revi Culture et Pédagogie n° , propoz enn lapros Li pibliye premie diksioner iniling kreol dan lemond","""The Soup article in the magazine Culture and Pedagogy no. , proposes an approach. It publishes the first iniling kreol dictionary in the world"""
